chromo,strand,start,end,count,alt3,alt5,alt3+5,skip,constitLevel,inclLevel,3usageLevel,5usageLevel,genename
chr13,+,99864817,99864911,14,0,2,0,0,0.875,1.000,1.000,0.875,CLYBL
chr13,-,101065403,101065561,12,0,1,0,0,0.923,1.000,1.000,0.923,NALCN
chr13,-,101345265,101345420,8,0,1,0,0,0.889,1.000,1.000,0.889,NALCN
chr13,+,102622876,102623040,17,0,1,0,0,0.944,1.000,1.000,0.944,TPP2
chr13,+,102664794,102664925,18,0,4,0,0,0.818,1.000,1.000,0.818,TPP2
chr13,+,102862029,102863103,16,0,1,0,0,0.941,1.000,1.000,0.941,"BIVM-ERCC5,ERCC5"
chr13,-,110161191,110161369,49,0,2,0,0,0.961,1.000,1.000,0.961,COL4A1
chr13,-,110174445,110174526,34,0,1,0,0,0.971,1.000,1.000,0.971,COL4A1
chr13,-,110883697,110883793,25,0,3,0,0,0.893,1.000,1.000,0.893,ANKRD10
chr13,+,113147378,113147496,15,0,4,0,0,0.789,1.000,1.000,0.789,F10
chr13,-,113178965,113179089,40,0,1,0,0,0.976,1.000,1.000,0.976,PCID2
chr13,-,113180157,113180231,55,0,1,0,0,0.982,1.000,1.000,0.982,PCID2
chr13,-,113197177,113197243,252,0,2,0,0,0.992,1.000,1.000,0.992,PCID2
chr13,+,113209972,113210088,84,0,1,0,0,0.988,1.000,1.000,0.988,CUL4A
chr13,+,113245955,113246063,49,0,1,0,0,0.980,1.000,1.000,0.980,CUL4A
chr13,+,113548302,113548452,26,0,3,0,0,0.897,1.000,1.000,0.897,TMCO3
chr13,+,113585773,113585849,83,0,1,0,0,0.988,1.000,1.000,0.988,TFDP1
chr13,+,113633119,113633285,74,0,1,0,0,0.987,1.000,1.000,0.987,TFDP1
chr13,+,113800826,113800912,10,0,1,0,0,0.909,1.000,1.000,0.909,TMEM255B
chr13,+,113898525,113898678,2,0,2,0,0,0.500,1.000,1.000,0.500,LINC00452
chr13,-,114007532,114007606,18,0,2,0,0,0.900,1.000,1.000,0.900,RASA3
chr14,-,20300606,20300818,111,0,2,0,0,0.982,1.000,1.000,0.982,TTC5
chr14,-,20447903,20447994,29,0,1,0,0,0.967,1.000,1.000,0.967,OSGEP
chr14,-,20448963,20449013,64,0,1,0,0,0.985,1.000,1.000,0.985,OSGEP
chr14,-,20451973,20452149,109,0,1,0,0,0.991,1.000,1.000,0.991,OSGEP
chr14,-,20452328,20452448,158,0,2,0,0,0.988,1.000,1.000,0.988,OSGEP
chr14,+,20472307,20472477,255,0,1,0,0,0.996,1.000,1.000,0.996,PNP
chr14,+,20994542,20994613,72,0,2,0,0,0.973,1.000,1.000,0.973,METTL17
chr14,-,21018762,21018814,197,0,2,0,0,0.990,1.000,1.000,0.990,NDRG2
chr14,+,21078176,21078272,10,0,2,0,0,0.833,1.000,1.000,0.833,ARHGEF40
chr14,+,21321258,21321402,15,0,1,0,0,0.938,1.000,1.000,0.938,RPGRIP1
chr14,+,21487450,21487693,242,0,8,0,0,0.968,1.000,1.000,0.968,TOX4
chr14,+,21489172,21489403,29,0,1,0,0,0.967,1.000,1.000,0.967,TOX4
chr14,+,21495228,21495392,42,0,1,0,0,0.977,1.000,1.000,0.977,TOX4
chr14,+,21724024,21724311,2,0,1,0,0,0.667,1.000,1.000,0.667,onlyEST
chr14,+,22875354,22876372,7,0,1,0,0,0.875,1.000,1.000,0.875,LRP10
chr14,-,22924269,22924392,130,0,1,0,0,0.992,1.000,1.000,0.992,PRMT5
chr14,-,23055058,23055353,13,0,1,0,0,0.929,1.000,1.000,0.929,CDH24
chr14,+,23324137,23324289,46,0,1,0,0,0.979,1.000,1.000,0.979,"PABPN1,BCL2L2-PABPN1"
chr14,-,23347100,23347212,33,0,1,0,0,0.971,1.000,1.000,0.971,SLC22A17
chr14,-,23347513,23347731,32,0,9,0,0,0.780,1.000,1.000,0.780,SLC22A17
chr14,-,23359922,23360039,2,0,1,0,0,0.667,1.000,1.000,0.667,EFS
chr14,-,23425281,23425418,18,0,3,0,0,0.857,1.000,1.000,0.857,MYH7
chr14,+,23470041,23470101,88,0,3,0,0,0.967,1.000,1.000,0.967,NGDN
chr14,+,23475170,23475308,91,0,1,0,0,0.989,1.000,1.000,0.989,NGDN
chr14,-,23533284,23535374,1,0,1,0,0,0.500,1.000,1.000,0.500,ZFHX2
chr14,+,24074050,24074125,125,0,6,0,0,0.954,1.000,1.000,0.954,CPNE6
chr14,+,24074530,24074614,43,0,1,0,0,0.977,1.000,1.000,0.977,CPNE6
chr14,+,24098202,24098387,280,0,2,0,0,0.993,1.000,1.000,0.993,PCK2
chr14,+,24115381,24115749,125,0,19,0,0,0.868,1.000,1.000,0.868,DCAF11
chr14,+,24138048,24138117,294,0,3,0,0,0.990,1.000,1.000,0.990,PSME1
chr14,+,24138473,24138560,187,0,3,0,0,0.984,1.000,1.000,0.984,PSME1
chr14,+,24147975,24148122,78,0,4,0,0,0.951,1.000,1.000,0.951,RNF31
chr14,+,24148257,24148413,39,0,1,0,0,0.975,1.000,1.000,0.975,RNF31
chr14,+,24179396,24179463,22,0,1,0,0,0.957,1.000,1.000,0.957,REC8
chr14,-,24180688,24180758,48,0,1,0,0,0.980,1.000,1.000,0.980,"RP11-468E2.2,IPO4"
chr14,-,24184297,24184418,70,0,1,0,0,0.986,1.000,1.000,0.986,"RP11-468E2.2,IPO4"
chr14,-,24184649,24184763,62,0,1,0,0,0.984,1.000,1.000,0.984,"RP11-468E2.2,IPO4"
chr14,-,24187399,24187579,91,0,1,0,0,0.989,1.000,1.000,0.989,"RP11-468E2.2,IPO4"
chr14,-,24192647,24193269,14,0,1,0,0,0.933,1.000,1.000,0.933,"RP11-468E2.1,TM9SF1"
chr14,+,24235966,24236140,121,0,6,0,0,0.953,1.000,1.000,0.953,GMPR2
chr14,+,24237244,24237351,99,0,1,0,0,0.990,1.000,1.000,0.990,GMPR2
chr14,+,24238245,24238405,63,0,1,0,0,0.984,1.000,1.000,0.984,GMPR2
chr14,-,24262033,24262354,34,0,2,0,0,0.944,1.000,1.000,0.944,TGM1
chr14,-,24267659,24267776,24,0,1,0,0,0.960,1.000,1.000,0.960,RABGGTA
chr14,-,24268368,24268420,38,0,1,0,0,0.974,1.000,1.000,0.974,RABGGTA
chr14,-,24270333,24270458,219,0,1,0,0,0.995,1.000,1.000,0.995,RABGGTA
chr14,-,24296737,24296881,99,0,1,0,0,0.990,1.000,1.000,0.990,DHRS1
chr14,+,24303073,24303214,12,0,1,0,0,0.923,1.000,1.000,0.923,NOP9
chr14,-,24326078,24326165,13,0,1,0,0,0.929,1.000,1.000,0.929,ADCY4
chr14,-,24338248,24338295,16,0,4,0,0,0.800,1.000,1.000,0.800,RIPK3
chr14,-,24339014,24339324,18,0,1,0,0,0.947,1.000,1.000,0.947,RIPK3
chr14,+,24376293,24376878,16,0,11,0,0,0.593,1.000,1.000,0.593,NFATC4
chr14,-,24608264,24608412,15,0,1,0,0,0.938,1.000,1.000,0.938,GZMH
chr14,-,27656442,27656502,3,0,2,0,0,0.600,1.000,1.000,0.600,onlyEST
chr14,+,30586717,30586815,148,0,1,0,0,0.993,1.000,1.000,0.993,G2E3
chr14,+,30673923,30673997,43,0,1,0,0,0.977,1.000,1.000,0.977,SCFD1
chr14,-,31122913,31123047,24,0,5,0,0,0.828,1.000,1.000,0.828,HECTD1
chr14,+,33735213,33735332,15,0,1,0,0,0.938,1.000,1.000,0.938,NPAS3
chr14,+,33774336,33774530,14,0,1,0,0,0.933,1.000,1.000,0.933,NPAS3
chr14,+,33797456,33797581,13,0,2,0,0,0.867,1.000,1.000,0.867,NPAS3
chr14,-,34524696,34524807,66,0,1,0,0,0.985,1.000,1.000,0.985,EAPP
chr14,-,34597549,34597645,87,0,1,0,0,0.989,1.000,1.000,0.989,SNX6
chr14,+,34996676,34996787,412,0,2,0,0,0.995,1.000,1.000,0.995,SRP54
chr14,+,34999557,34999649,402,0,1,0,0,0.998,1.000,1.000,0.998,SRP54
chr14,+,35013801,35013902,33,0,1,0,0,0.971,1.000,1.000,0.971,SRP54
chr14,+,36666461,36666601,14,0,2,0,0,0.875,1.000,1.000,0.875,PAX9
chr14,+,39236921,39237055,15,0,1,0,0,0.938,1.000,1.000,0.938,"MIA2,RP11-407N17.3"
chr14,+,39302128,39302249,31,0,1,0,0,0.969,1.000,1.000,0.969,"RP11-407N17.3,CTAGE5"
chr14,+,41886605,41888010,4,0,1,0,0,0.800,1.000,1.000,0.800,LRFN5
chr14,-,44478719,44478851,1,0,1,0,0,0.500,1.000,1.000,0.500,RP11-99L13.1
chr14,+,45095220,45095563,44,0,1,0,0,0.978,1.000,1.000,0.978,PRPF39
chr14,+,45198643,45198935,7,0,1,0,0,0.875,1.000,1.000,0.875,FANCM
chr14,-,49679724,49679800,40,0,1,0,0,0.976,1.000,1.000,0.976,POLE2
chr14,+,49777838,49777954,58,0,1,0,0,0.983,1.000,1.000,0.983,KLHDC2
chr14,+,49780212,49780322,38,0,1,0,0,0.974,1.000,1.000,0.974,KLHDC2
chr14,-,49806020,49806133,19,0,1,0,0,0.950,1.000,1.000,0.950,NEMF
chr14,-,50116079,50116179,28,0,20,0,0,0.583,1.000,1.000,0.583,VCPKMT
chr14,-,50153069,50153173,12,0,1,0,0,0.923,1.000,1.000,0.923,SOS 2
chr14,-,50302016,50302168,35,0,1,0,0,0.972,1.000,1.000,0.972,L2HGDH
chr14,+,50322510,50322719,24,0,1,0,0,0.960,1.000,1.000,0.960,ATP5S
chr14,-,50754741,50754867,12,0,2,0,0,0.857,1.000,1.000,0.857,NIN
chr14,-,50916641,50916734,42,0,1,0,0,0.977,1.000,1.000,0.977,PYGL
chr14,-,50923968,50924100,46,0,1,0,0,0.979,1.000,1.000,0.979,PYGL
chr14,+,51243855,51243971,186,0,2,0,0,0.989,1.000,1.000,0.989,TMX1
chr14,+,51245312,51245358,173,0,3,0,0,0.983,1.000,1.000,0.983,TMX1
chr14,+,51247091,51247220,134,0,1,0,0,0.993,1.000,1.000,0.993,TMX1
chr14,+,51249692,51249765,46,0,1,0,0,0.979,1.000,1.000,0.979,TMX1
chr14,+,51701055,51701135,31,0,28,0,0,0.525,1.000,1.000,0.525,FRMD6
chr14,+,51720054,51720390,35,0,1,0,0,0.972,1.000,1.000,0.972,FRMD6
chr14,+,51999707,51999796,218,0,1,0,0,0.995,1.000,1.000,0.995,C14orf166
chr14,-,52019060,52019294,10,0,1,0,0,0.909,1.000,1.000,0.909,NID2
chr14,-,52678433,52678472,64,0,1,0,0,0.985,1.000,1.000,0.985,ERO1A
chr14,+,52708482,52708522,289,0,3,0,0,0.990,1.000,1.000,0.990,PSMC6
chr14,+,52723964,52724036,61,0,1,0,0,0.984,1.000,1.000,0.984,PSMC6
chr14,-,52780678,52780740,39,0,1,0,0,0.975,1.000,1.000,0.975,GNPNAT1
chr14,-,54481408,54481458,333,0,5,0,0,0.985,1.000,1.000,0.985,GMFB
chr14,-,54482152,54482202,326,0,2,0,0,0.994,1.000,1.000,0.994,GMFB
chr14,+,54537721,54537829,21,0,2,0,0,0.913,1.000,1.000,0.913,CGRRF1
chr14,-,55385858,55386096,10,0,2,0,0,0.833,1.000,1.000,0.833,ATG14
chr14,-,57244164,57244359,29,0,1,0,0,0.967,1.000,1.000,0.967,EXOC5
chr14,-,57490988,57491071,20,0,6,0,0,0.769,1.000,1.000,0.769,C14orf105
chr14,+,59353875,59353964,15,0,3,0,0,0.833,1.000,1.000,0.833,DAAM1
chr14,+,59495017,59495224,140,0,1,0,0,0.993,1.000,1.000,0.993,JKAMP
chr14,+,60031994,60032063,1,0,1,0,0,0.500,1.000,1.000,0.500,LRRC9
chr14,+,60124217,60125251,3,0,1,0,0,0.750,1.000,1.000,0.750,PCNXL4
chr14,-,60150064,60150187,46,0,1,0,0,0.979,1.000,1.000,0.979,DHRS7
chr14,+,60879713,60879835,34,0,1,0,0,0.971,1.000,1.000,0.971,MNAT1
chr14,+,61030444,61030523,33,0,2,0,0,0.943,1.000,1.000,0.943,SLC38A6
chr14,-,63382055,63382157,28,0,3,0,0,0.903,1.000,1.000,0.903,PPP2R5E
chr14,+,64137786,64137983,7,0,1,0,0,0.875,1.000,1.000,0.875,SYNE2
chr14,+,64170227,64170462,12,0,1,0,0,0.923,1.000,1.000,0.923,SYNE2
chr14,+,64212810,64213005,21,0,1,0,0,0.955,1.000,1.000,0.955,SYNE2
chr14,+,64214193,64214470,27,0,1,0,0,0.964,1.000,1.000,0.964,SYNE2
chr14,+,64216247,64216387,53,0,1,0,0,0.981,1.000,1.000,0.981,SYNE2
chr14,+,64442053,64442165,64,0,1,0,0,0.985,1.000,1.000,0.985,MTHFD1
chr14,+,64454722,64454875,20,0,1,0,0,0.952,1.000,1.000,0.952,MTHFD1
chr14,+,64923990,64924126,199,0,1,0,0,0.995,1.000,1.000,0.995,"CHURC1-FNTB,CHURC1"
chr14,-,64951073,64951151,16,0,11,0,0,0.593,1.000,1.000,0.593,RAB15
chr14,+,65027697,65027781,69,0,3,0,0,0.958,1.000,1.000,0.958,"FNTB,CHURC1-FNTB"
chr14,-,65093707,65093815,174,0,1,0,0,0.994,1.000,1.000,0.994,MAX
chr14,+,65669242,65669480,58,0,1,0,0,0.983,1.000,1.000,0.983,FUT8
chr14,-,66496197,66496342,2,0,1,0,0,0.667,1.000,1.000,0.667,RP11-72M17.1
chr14,-,67338560,67338762,3,0,1,0,0,0.750,1.000,1.000,0.750,ATP6V1D
chr14,+,67374467,67374547,265,0,1,0,0,0.996,1.000,1.000,0.996,EIF2S1
chr14,-,67388223,67388302,19,0,1,0,0,0.950,1.000,1.000,0.950,PLEK2
chr14,-,67454079,67454144,2,0,1,0,0,0.667,1.000,1.000,0.667,TMEM229B
chr14,+,67580937,67581038,19,0,3,0,0,0.864,1.000,1.000,0.864,PLEKHH1
chr14,-,67656415,67656589,81,0,1,0,0,0.988,1.000,1.000,0.988,VTI1B
chr14,-,67782779,67783525,9,0,1,0,0,0.900,1.000,1.000,0.900,ZFYVE26
chr14,-,68789526,68790492,1,0,1,0,0,0.500,1.000,1.000,0.500,ZFP36L1
chr14,+,69228815,69229072,51,0,3,0,0,0.944,1.000,1.000,0.944,EXD2
chr14,+,69347876,69348002,11,0,1,0,0,0.917,1.000,1.000,0.917,GALNT16
chr14,-,69386962,69387083,266,0,1,0,0,0.996,1.000,1.000,0.996,ERH
chr14,+,69455731,69455866,21,0,1,0,0,0.955,1.000,1.000,0.955,SLC39A9
chr14,+,69769181,69769251,274,0,2,0,0,0.993,1.000,1.000,0.993,SRSF5
chr14,-,70593295,70593378,136,0,1,0,0,0.993,1.000,1.000,0.993,MED6
chr14,-,70740041,70740164,7,0,1,0,0,0.875,1.000,1.000,0.875,MAP3K9
chr14,+,73077368,73077536,71,0,1,0,0,0.986,1.000,1.000,0.986,RBM25
chr14,-,74015823,74015930,9,0,1,0,0,0.900,1.000,1.000,0.900,ENTPD5
chr14,-,74072202,74072364,238,0,3,0,0,0.988,1.000,1.000,0.988,ALDH6A1
chr14,-,74074954,74075017,240,0,1,0,0,0.996,1.000,1.000,0.996,ALDH6A1
chr14,-,74669648,74669774,15,0,1,0,0,0.938,1.000,1.000,0.938,AREL1
chr14,-,74675698,74675946,16,0,1,0,0,0.941,1.000,1.000,0.941,AREL1
chr14,+,74713484,74713552,53,0,5,0,0,0.914,1.000,1.000,0.914,FCF1
chr14,+,75003274,75003395,120,0,1,0,0,0.992,1.000,1.000,0.992,EIF2B2
chr14,+,75003550,75003699,113,0,1,0,0,0.991,1.000,1.000,0.991,EIF2B2
chr14,+,75006576,75006714,37,0,1,0,0,0.974,1.000,1.000,0.974,EIF2B2
chr14,-,75106501,75106702,12,0,1,0,0,0.923,1.000,1.000,0.923,NEK9
chr14,-,75654885,75654976,97,0,7,0,0,0.933,1.000,1.000,0.933,C14orf1
chr14,-,75657369,75657533,94,0,1,0,0,0.989,1.000,1.000,0.989,C14orf1
chr14,+,76083226,76083289,52,0,1,0,0,0.981,1.000,1.000,0.981,IFT43
chr14,+,76154353,76155025,8,0,1,0,0,0.889,1.000,1.000,0.889,GPATCH2L
chr14,+,76828290,76828419,9,0,1,0,0,0.900,1.000,1.000,0.900,LRRC74A
chr14,-,77279822,77279928,12,0,1,0,0,0.923,1.000,1.000,0.923,POMT2
chr14,-,77306336,77306441,21,0,2,0,0,0.913,1.000,1.000,0.913,POMT2
chr14,-,87986488,87986602,356,0,1,0,0,0.997,1.000,1.000,0.997,GALC
chr14,+,88426231,88426704,18,0,1,0,0,0.947,1.000,1.000,0.947,SPATA7
chr14,+,89980539,89980632,19,0,1,0,0,0.950,1.000,1.000,0.950,TDP1
chr14,+,90263661,90263847,553,0,4,0,0,0.993,1.000,1.000,0.993,PSMC1
chr14,+,90401258,90401402,1311,0,1,0,0,0.999,1.000,1.000,0.999,CALM1
chr14,+,91167224,91167378,188,0,3,0,0,0.984,1.000,1.000,0.984,C14orf159
chr14,+,91215404,91215556,32,0,2,0,0,0.941,1.000,1.000,0.941,C14orf159
chr14,-,91475849,91475966,15,0,7,0,0,0.682,1.000,1.000,0.682,PPP4R3A
chr14,-,91881291,91881418,37,0,1,0,0,0.974,1.000,1.000,0.974,FBLN5
chr14,-,91936946,91937201,91,0,2,0,0,0.978,1.000,1.000,0.978,FBLN5
chr14,+,92442712,92442816,6,0,2,0,0,0.750,1.000,1.000,0.750,SLC24A4
chr14,+,92449073,92449216,6,0,3,0,0,0.667,1.000,1.000,0.667,SLC24A4
chr14,+,92659160,92659469,14,0,1,0,0,0.933,1.000,1.000,0.933,RIN3
chr14,-,92709671,92709872,94,0,3,0,0,0.969,1.000,1.000,0.969,LGMN
chr14,-,92711836,92711955,139,0,1,0,0,0.993,1.000,1.000,0.993,LGMN
chr14,-,92712804,92712871,170,0,1,0,0,0.994,1.000,1.000,0.994,LGMN
chr14,-,92732648,92732815,1130,0,1,0,0,0.999,1.000,1.000,0.999,LGMN
chr14,-,92951945,92952013,42,0,1,0,0,0.977,1.000,1.000,0.977,ITPK1
chr14,+,94001144,94001319,3,0,2,0,0,0.600,1.000,1.000,0.600,LINC00521
chr14,-,94289875,94290643,6,0,1,0,0,0.857,1.000,1.000,0.857,SERPINA10
chr14,-,94314035,94314667,7,0,3,0,0,0.700,1.000,1.000,0.700,SERPINA6
chr14,+,94587345,94587389,1,0,1,0,0,0.500,1.000,1.000,0.500,SERPINA5
chr14,-,95194214,95194596,1,0,17,0,0,0.056,1.000,1.000,0.056,CLMN
chr14,-,95221690,95221774,24,0,1,0,0,0.960,1.000,1.000,0.960,CLMN
chr14,-,95711748,95711802,142,0,100,0,0,0.587,1.000,1.000,0.587,TCL1A
chr14,+,96382246,96382505,123,0,1,0,0,0.992,1.000,1.000,0.992,GSKIP
chr14,+,96534490,96534563,35,0,1,0,0,0.972,1.000,1.000,0.972,PAPOLA
chr14,+,99492625,99492874,47,0,1,0,0,0.979,1.000,1.000,0.979,CCNK
chr14,+,99721955,99722066,6,0,2,0,0,0.750,1.000,1.000,0.750,CYP46A1
chr14,+,100128518,100128748,40,0,1,0,0,0.976,1.000,1.000,0.976,EVL
chr14,+,100728395,100728459,426,0,2,0,0,0.995,1.000,1.000,0.995,DLK1
chr14,+,100734148,100734428,2,0,1,0,0,0.667,1.000,1.000,0.667,DLK1
chr14,+,100829033,100829749,31,0,4,0,0,0.886,1.000,1.000,0.886,MEG3
chr14,-,102083792,102083983,576,0,6,0,0,0.990,1.000,1.000,0.990,HSP90AA1
chr14,-,102355767,102355897,169,0,4,0,0,0.977,1.000,1.000,0.977,CINP
chr14,+,102681894,102681978,18,0,1,0,0,0.947,1.000,1.000,0.947,RCOR1
chr14,+,103131638,103131762,31,0,2,0,0,0.939,1.000,1.000,0.939,TNFAIP2
chr14,-,103754069,103754244,18,0,1,0,0,0.947,1.000,1.000,0.947,PPP1R13B
chr14,+,104708670,104708732,19,0,1,0,0,0.950,1.000,1.000,0.950,INF2
chr14,-,104773454,104773580,155,0,1,0,0,0.994,1.000,1.000,0.994,AKT1
chr14,-,104773911,104773980,171,0,1,0,0,0.994,1.000,1.000,0.994,AKT1
chr14,-,104775651,104775799,155,0,9,0,0,0.945,1.000,1.000,0.945,AKT1
chr14,+,104929977,104930105,12,0,1,0,0,0.923,1.000,1.000,0.923,PLD4
chr14,+,104988942,104989088,10,0,1,0,0,0.909,1.000,1.000,0.909,C14orf79
chr14,-,105226068,105226161,54,0,2,0,0,0.964,1.000,1.000,0.964,BRF1
chr14,+,105355051,105355177,21,0,1,0,0,0.955,1.000,1.000,0.955,PACS2
chr14,+,105368458,105368539,28,0,2,0,0,0.933,1.000,1.000,0.933,PACS2
chr14,+,105381913,105382046,17,0,2,0,0,0.895,1.000,1.000,0.895,PACS2
chr14,+,105490980,105491126,19,0,4,0,0,0.826,1.000,1.000,0.826,"C14orf80,AL928654.7"
chr14,+,105491621,105491700,66,0,2,0,0,0.971,1.000,1.000,0.971,"C14orf80,AL928654.7"
chr15,-,20443370,20443521,8,0,1,0,0,0.889,1.000,1.000,0.889,onlyEST
chr15,-,20445858,20446046,13,0,1,0,0,0.929,1.000,1.000,0.929,onlyEST
chr15,-,20453619,20453762,15,0,3,0,0,0.833,1.000,1.000,0.833,onlyEST
chr15,+,21616129,21616225,14,0,2,0,0,0.875,1.000,1.000,0.875,RP11-983G14.1
chr15,-,22914725,22914882,34,0,1,0,0,0.971,1.000,1.000,0.971,CYFIP1
chr15,-,22927905,22928028,47,0,1,0,0,0.979,1.000,1.000,0.979,CYFIP1
chr15,+,23092195,23092351,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr15,+,24574509,24574813,2,0,1,0,0,0.667,1.000,1.000,0.667,PWRN1
chr15,+,25108997,25109103,18,0,3,0,0,0.857,1.000,1.000,0.857,SNHG14
chr15,-,25354352,25354426,60,0,1,0,0,0.984,1.000,1.000,0.984,UBE3A
chr15,+,28385124,28385381,9,0,3,0,0,0.750,1.000,1.000,0.750,GOLGA8F
chr15,+,28385648,28385717,9,0,1,0,0,0.900,1.000,1.000,0.900,GOLGA8F
chr15,+,28641169,28641226,3,0,2,0,0,0.600,1.000,1.000,0.600,onlyEST
chr15,+,28655272,28655420,1,0,1,0,0,0.500,1.000,1.000,0.500,onlyEST
chr15,+,29093074,29093220,18,0,1,0,0,0.947,1.000,1.000,0.947,APBA2
chr15,+,29106606,29106819,22,0,1,0,0,0.957,1.000,1.000,0.957,APBA2
chr15,+,29113875,29114016,15,0,3,0,0,0.833,1.000,1.000,0.833,APBA2
chr15,-,29704161,29704305,16,0,9,0,0,0.640,1.000,1.000,0.640,TJP1
chr15,-,30367417,30367527,13,0,1,0,0,0.929,1.000,1.000,0.929,CHRFAM7A
chr15,+,30635079,30635243,9,0,7,0,0,0.562,1.000,1.000,0.562,ARHGAP11B
chr15,-,31063117,31063292,13,0,3,0,0,0.812,1.000,1.000,0.812,TRPM1
chr15,+,32163225,32163335,19,0,1,0,0,0.950,1.000,1.000,0.950,CHRNA7
chr15,-,32453702,32453822,4,0,1,0,0,0.800,1.000,1.000,0.800,GOLGA8O
chr15,+,32595267,32595387,5,0,1,0,0,0.833,1.000,1.000,0.833,GOLGA8N
chr15,+,32730689,32730804,2,0,1,0,0,0.667,1.000,1.000,0.667,GREM1
chr15,-,33246568,33246613,3,0,1,0,0,0.750,1.000,1.000,0.750,onlyEST
chr15,-,34237418,34237550,21,0,3,0,0,0.875,1.000,1.000,0.875,SLC12A6
chr15,-,34792407,34792569,53,0,1,0,0,0.981,1.000,1.000,0.981,ACTC1
chr15,-,34964233,34964290,60,0,1,0,0,0.984,1.000,1.000,0.984,AQR
chr15,+,37935256,37935348,26,0,2,0,0,0.929,1.000,1.000,0.929,TMCO5A
chr15,+,37941670,37941730,13,0,1,0,0,0.929,1.000,1.000,0.929,TMCO5A
chr15,+,37942190,37942255,10,0,1,0,0,0.909,1.000,1.000,0.909,TMCO5A
chr15,-,38886696,38886929,1,0,1,0,0,0.500,1.000,1.000,0.500,RP11-624L4.1
chr15,+,39588958,39589086,29,0,1,0,0,0.967,1.000,1.000,0.967,THBS1
chr15,+,39589804,39590023,25,0,2,0,0,0.926,1.000,1.000,0.926,THBS1
chr15,-,40036985,40037018,602,0,2,0,0,0.997,1.000,1.000,0.997,SRP14
chr15,-,40038281,40038394,585,0,1,0,0,0.998,1.000,1.000,0.998,SRP14
chr15,+,40170061,40170121,126,0,2,0,0,0.984,1.000,1.000,0.984,BUB1B
chr15,+,40170536,40170681,53,0,1,0,0,0.981,1.000,1.000,0.981,BUB1B
chr15,-,40744976,40745259,48,0,1,0,0,0.980,1.000,1.000,0.980,RMDN3
chr15,-,40751985,40752178,276,0,2,0,0,0.993,1.000,1.000,0.993,RMDN3
chr15,-,40775030,40775108,19,0,1,0,0,0.950,1.000,1.000,0.950,DNAJC17
chr15,+,40853710,40853881,29,0,18,0,0,0.617,1.000,1.000,0.617,SPINT1
chr15,-,40983761,40983921,17,0,1,0,0,0.944,1.000,1.000,0.944,INO80
chr15,+,41285224,41285363,159,0,1,0,0,0.994,1.000,1.000,0.994,OIP5-AS1
chr15,+,41286010,41286100,159,0,1,0,0,0.994,1.000,1.000,0.994,OIP5-AS1
chr15,+,41470256,41470392,29,0,1,0,0,0.967,1.000,1.000,0.967,RTF1
chr15,+,41501634,41501851,7,0,2,0,0,0.778,1.000,1.000,0.778,ITPKA
chr15,-,41520390,41521147,7,0,1,0,0,0.875,1.000,1.000,0.875,RPAP1
chr15,-,41536944,41537201,124,0,1,0,0,0.992,1.000,1.000,0.992,RPAP1
chr15,+,41573307,41573467,43,0,2,0,0,0.956,1.000,1.000,0.956,TYRO3
chr15,+,41736180,41736368,2,0,2,0,0,0.500,1.000,1.000,0.500,MGA
chr15,+,41816558,41816650,12,0,1,0,0,0.923,1.000,1.000,0.923,MAPKBP1
chr15,-,41990120,41990235,4,0,1,0,0,0.800,1.000,1.000,0.800,PLA2G4E
chr15,-,42260957,42261002,321,0,2,0,0,0.994,1.000,1.000,0.994,TMEM87A
chr15,+,42409786,42409844,192,0,1,0,0,0.995,1.000,1.000,0.995,"CAPN3,RP11-164J13.1"
chr15,+,42411286,42411345,107,0,2,0,0,0.982,1.000,1.000,0.982,"CAPN3,RP11-164J13.1"
chr15,+,42515236,42515354,294,0,1,0,0,0.997,1.000,1.000,0.997,SNAP23
chr15,+,42585520,42585634,1,0,1,0,0,0.500,1.000,1.000,0.500,STARD9
chr15,-,42727620,42727769,7,0,2,0,0,0.778,1.000,1.000,0.778,CDAN1
chr15,-,43024828,43024983,10,0,1,0,0,0.909,1.000,1.000,0.909,UBR1
chr15,-,43025380,43025429,9,0,1,0,0,0.900,1.000,1.000,0.900,UBR1
chr15,-,43070794,43070925,9,0,1,0,0,0.900,1.000,1.000,0.900,UBR1
chr15,+,43350940,43351041,6,0,1,0,0,0.857,1.000,1.000,0.857,ADAL
chr15,-,43420304,43420735,12,0,1,0,0,0.923,1.000,1.000,0.923,TP53BP1
chr15,+,43529649,43529870,13,0,1,0,0,0.929,1.000,1.000,0.929,MAP1A
chr15,-,43558794,43558932,15,0,2,0,0,0.882,1.000,1.000,0.882,PPIP5K1
chr15,-,43573356,43573484,16,0,3,0,0,0.842,1.000,1.000,0.842,PPIP5K1
chr15,+,43768488,43768597,232,0,2,0,0,0.991,1.000,1.000,0.991,PDIA3
chr15,-,43775721,43775923,63,0,3,0,0,0.955,1.000,1.000,0.955,"ELL3,RP11-296A16.1"
chr15,-,43798958,43799137,2,0,1,0,0,0.667,1.000,1.000,0.667,SERINC4
chr15,+,43801517,43801569,98,0,1,0,0,0.990,1.000,1.000,0.990,"SERF2,HYPK"
chr15,-,43885680,43885755,12,0,1,0,0,0.923,1.000,1.000,0.923,FRMD5
